region,origin,body_type,make,model,trim,transmission,fuel_type,usage,eng_capacity,year_man,mileage,selling_price
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2013,71000,2300000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2016,70000,2890000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2016,70000,2790000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,70000,2390000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,67000,2550000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,65874,2750000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,65285,2700000
asia,japan,suv,subaru,forester,,automatic,petrol,locally_used,2000,2012,65231,1430000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,63125,2600000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,58000,2510000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,58000,2350000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,57435,2900000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2015,57000,2850000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,54000,3100000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,50000,2850000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,50000,2670000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,50000,2480000
asia,japan,suv,subaru,forester,x,automatic,petrol,foreign_used,2500,2013,50000,2050000
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2013,47000,2499999
asia,japan,suv,subaru,forester,,automatic,petrol,foreign_used,2000,2014,34000,2400000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,locally_used,3000,2011,89000,2750000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,locally_used,3000,2013,100000,2750000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2014,44000,3899999
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,locally_used,3000,2014,64850,4200000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2014,75000,4250000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2014,76000,4299999
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2014,77000,4150000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2014,72556,4300000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2014,72556,4200000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2014,72556,3450000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2015,51021,6000000
asia,japan,suv,toyota,fortuner,d-4d,automatic,petrol,foreign_used,2500,2015,63000,3600000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,locally_used,3000,2015,186000,4900000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,3000,2016,30000,6300000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,2800,2016,61000,6200000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,2800,2016,51826,6200000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,2800,2016,51826,6150000
asia,japan,suv,toyota,fortuner,d-4d,automatic,diesel,foreign_used,2800,2016,51826,6899999
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,2700,2006,89460,2300000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,2700,2008,167895,1850000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,2700,2011,117000,2650000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2012,57000,3550000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2012,57000,3550000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2012,83000,4000000
asia,japan,suv,toyota,fortuner,,automatic,petrol,foreign_used,2700,2012,112000,2800000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,2700,2012,112000,2800000
asia,japan,suv,toyota,fortuner,,automatic,petrol,foreign_used,2700,2012,150301,3450000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,2700,2012,150301,3450000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,2500,2012,93287,3400000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2012,93287,4000000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2013,105762,3585000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2013,82921,3800000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,3000,2013,82921,2900000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2014,42000,4900000
asia,japan,suv,toyota,fortuner,,automatic,petrol,foreign_used,2700,2014,67000,3680000
asia,japan,suv,toyota,fortuner,,automatic,petrol,foreign_used,2700,2014,68720,3550000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,2700,2014,68720,3550000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2014,75000,4250000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2014,76000,4400000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2014,76000,4300000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2014,72556,4300000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,2800,2014,72556,6199999
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2014,72556,3899999
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2014,72556,4200000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2014,72556,4350000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2014,72556,4350000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,2800,2014,72556,6200000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2014,72556,4900000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2014,72556,3899999
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,3000,2014,72556,4300000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2015,51021,6000000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2015,52840,6000000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2015,57000,5700000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,2800,2015,57000,5700000
asia,japan,suv,toyota,fortuner,,automatic,petrol,foreign_used,3000,2015,68965,5700000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2015,186000,4900000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2015,62191,6000000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2016,30000,6300000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,2800,2016,39000,6050000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,2800,2016,60104,6200000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,2800,2016,60104,6200000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,2800,2016,61000,6200000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,2800,2016,51826,6900000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,2800,2016,51826,6000000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,2800,2016,51826,6199999
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2012,126312,3420000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2012,125880,3450000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2012,125000,3400000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,2700,2011,125000,2690000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,2700,2011,125000,2590000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2012,120000,3400000
asia,japan,suv,toyota,fortuner,,manual,petrol,locally_used,3000,2013,115111,2100000
asia,japan,suv,toyota,fortuner,,automatic,petrol,locally_used,3000,2011,98075,3000000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2013,84000,3900000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2013,84000,3600000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2013,80000,3600000
asia,japan,suv,toyota,fortuner,,automatic,diesel,locally_used,3000,2012,78000,3280000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2014,77698,4350000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2014,77698,4250000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2014,74000,4300000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2013,72341,4300000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2014,70000,4300000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,2800,2016,61000,6499000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,2800,2016,60000,6100000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,2800,2016,59000,6320000
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,3000,2014,44000,3899999
asia,japan,suv,toyota,fortuner,,automatic,diesel,foreign_used,2800,2016,40000,6300000
asia,japan,truck,isuzu,forward,,automatic,diesel,foreign_used,5200,2012,106332,4150000
asia,japan,truck,isuzu,forward,,manual,diesel,foreign_used,5200,2012,93287,3300000
asia,japan,truck,isuzu,forward,,manual,diesel,foreign_used,5200,2013,66998,4700000
asia,japan,truck,isuzu,forward,,manual,diesel,locally_used,5200,2013,66998,4700000
asia,japan,truck,isuzu,forward,,manual,diesel,foreign_used,5200,2013,67512,4700000
asia,japan,truck,isuzu,forward,,manual,diesel,locally_used,5200,2013,67512,4700000
asia,japan,truck,isuzu,forward,,manual,diesel,foreign_used,5200,2014,120621,5050000
asia,japan,truck,isuzu,forward,,manual,diesel,foreign_used,5200,2014,141000,4650000
asia,japan,truck,isuzu,forward,,automatic,diesel,foreign_used,5200,2014,158000,3100000
asia,japan,truck,isuzu,forward,,manual,diesel,foreign_used,5200,2014,180000,4800000
asia,japan,truck,isuzu,forward,,manual,diesel,foreign_used,5200,2014,72556,3850000
asia,japan,truck,isuzu,forward,,manual,diesel,foreign_used,5200,2014,72556,4700000
europe,uk,suv,jaguar,f-pace,,automatic,diesel,foreign_used,2000,2016,105841,7890000
europe,uk,suv,jaguar,f-pace,,automatic,diesel,locally_used,2000,2016,105841,7890000
europe,uk,suv,jaguar,f-pace,,automatic,diesel,foreign_used,2000,2016,106273,8500000
europe,uk,suv,jaguar,f-pace,,automatic,diesel,locally_used,2000,2016,106273,8500000
asia,japan,minivan,honda,freed,spike,automatic,petrol,locally_used,1500,2008,120000,530000
asia,japan,minivan,honda,freed,spike,automatic,petrol,locally_used,1500,2014,98239,1570000
asia,japan,minivan,honda,freed,spike,automatic,petrol,locally_used,1500,2014,72556,1570000
asia,japan,minivan,honda,freed,,automatic,petrol,locally_used,1300,2009,83000,590000
asia,japan,minivan,honda,freed,,automatic,petrol,foreign_used,1700,2014,168737,1100000
asia,japan,minivan,honda,freed,,automatic,petrol,foreign_used,1500,2014,856431,1250000
asia,japan,minivan,honda,freed,,automatic,petrol,foreign_used,1500,2014,86000,1250000
asia,japan,minivan,honda,freed,,automatic,petrol,locally_used,1500,2011,80000,900000
asia,japan,minivan,honda,freed,,automatic,hybrid,foreign_used,1500,2014,76000,1150000
europe,uk,suv,landrover,freelander,2,automatic,diesel,locally_used,2200,2008,52700,2000000
europe,uk,suv,landrover,freelander,2,automatic,petrol,foreign_used,2200,2009,127362,2200000
europe,uk,suv,landrover,freelander,2,automatic,diesel,locally_used,2200,2013,44242,3250000
europe,uk,suv,landrover,freelander,2,automatic,petrol,foreign_used,2000,2014,110000,3100000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2500,2005,100101,980000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2200,2009,127362,2200000
europe,uk,suv,landrover,freelander,,automatic,diesel,locally_used,2200,2013,82921,2950000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2000,2014,110000,3100000
europe,uk,suv,landrover,freelander,,automatic,petrol,foreign_used,2000,2014,72556,3600000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2000,2014,72556,3600000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2000,2015,61080,3600000
europe,uk,suv,landrover,freelander,,manual,petrol,locally_used,2200,2007,220000,680000
europe,uk,suv,landrover,freelander,se,manual,petrol,locally_used,2200,2004,187000,470000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2200,2007,184625,495000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2200,2004,177000,385000
europe,uk,suv,landrover,freelander,,manual,petrol,locally_used,1800,2005,125783,590000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2200,2002,111000,685000
europe,uk,suv,landrover,freelander,,manual,petrol,locally_used,1800,2005,109000,530000
europe,uk,suv,landrover,freelander,se,automatic,petrol,locally_used,2200,2005,101101,980000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2200,2005,100101,980000
europe,uk,suv,landrover,freelander,,automatic,petrol,locally_used,2200,2000,99000,670000
europe,uk,suv,landrover,freelander,,automatic,petrol,foreign_used,2200,2014,98228,3300000
europe,uk,suv,landrover,freelander,,automatic,petrol,foreign_used,2200,2011,96322,2400000
europe,uk,suv,landrover,freelander,,automatic,petrol,foreign_used,2200,2014,92000,3150000
europe,uk,suv,landrover,freelander,,automatic,petrol,foreign_used,2200,2013,89000,3500000
europe,uk,suv,landrover,freelander,,manual,petrol,locally_used,2200,2010,74000,1550000
europe,uk,suv,landrover,freelander,,automatic,petrol,foreign_used,2200,2014,67589,3350000
asia,japan,truck,isuzu,frr,,manual,diesel,locally_used,8200,2006,410000,1500000
asia,japan,truck,isuzu,frr,,manual,diesel,locally_used,8000,2010,130000,2470000
asia,japan,truck,isuzu,frr,,manual,diesel,locally_used,8000,2010,114017,2470000
asia,japan,truck,isuzu,frr,,manual,diesel,locally_used,8200,2014,147000,3450000
asia,japan,truck,isuzu,frr,,manual,diesel,locally_used,8200,2016,51826,4200000
asia,japan,truck,isuzu,fsr,,manual,diesel,locally_used,7800,2007,130000,3200000
asia,japan,truck,isuzu,fsr,,manual,diesel,locally_used,8000,2007,145112,3200000
asia,japan,truck,isuzu,fsr,,manual,diesel,locally_used,8000,2010,130000,3300000
asia,japan,truck,isuzu,fsr,,manual,diesel,locally_used,8000,2010,114017,3300000
asia,japan,truck,isuzu,fts,,manual,diesel,locally_used,6000,2016,130000,4600000
asia,japan,truck,isuzu,fts,,manual,diesel,locally_used,6000,2016,51826,4600000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2400,2006,155478,690000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2500,2009,125000,695000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,62500,1800000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2500,2014,62500,1800000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,97000,1770000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2500,2014,97000,1770000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2500,2008,156000,525000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2500,2007,152386,675000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2500,2009,141235,530000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2500,2012,110000,1200000
asia,japan,saloon,nissan,fuga,,automatic,petrol,locally_used,2500,2011,110000,1100000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2013,98636,1600000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,96000,1850000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,95008,1750000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,92000,1750000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,89631,1400000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,86451,1600000
asia,japan,saloon,nissan,fuga,infinity,automatic,petrol,foreign_used,2500,2014,85000,1800000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2015,82688,1700000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,80563,1500000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,79200,1500000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,78512,1750000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,76000,2000000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,76000,1700000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2013,76000,1450000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,75000,1600000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,66000,1700000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,65475,1750000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2015,62396,2300000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,39521,1845000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,39197,1890000
asia,japan,saloon,nissan,fuga,,automatic,petrol,foreign_used,2500,2014,39000,2000000
asia,japan,hatchback,toyota,funcargo,,automatic,petrol,locally_used,1500,2001,158000,340000
asia,japan,truck,mitsubishi,fuso,fighter,manual,diesel,foreign_used,7500,2013,72135,5850000
asia,japan,truck,mitsubishi,fuso,fighter,manual,diesel,locally_used,7500,2013,72135,5850000
asia,japan,truck,mitsubishi,fuso,fighter,manual,diesel,foreign_used,7500,2014,134077,5700000
asia,japan,truck,mitsubishi,fuso,fighter,manual,diesel,locally_used,7500,2014,134077,5700000
asia,japan,truck,mitsubishi,fuso,fighter,manual,diesel,foreign_used,7500,2014,777462,4250000
asia,japan,truck,mitsubishi,fuso,fighter,automatic,diesel,foreign_used,7500,2014,72556,4300000
asia,japan,truck,mitsubishi,fuso,fighter,automatic,diesel,locally_used,7500,2014,72556,4300000
asia,japan,truck,mitsubishi,fuso,fighter,manual,diesel,foreign_used,7500,2015,69321,6350000
asia,japan,truck,mitsubishi,fuso,fighter,manual,diesel,locally_used,7500,2015,69321,6350000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,3000,2010,99976,2500000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,locally_used,3000,2010,114017,3800000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,3000,2013,119000,2250000
asia,japan,truck,mitsubishi,fuso,,automatic,diesel,locally_used,3000,2013,258292,2700000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,3000,2013,82921,1800000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,3000,2014,110000,2800000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,3000,2014,137471,2150000
asia,japan,truck,mitsubishi,fuso,,automatic,diesel,foreign_used,3500,2014,142000,300000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,3500,2014,72556,3050000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,2000,2014,72556,2400000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,2000,2014,72556,3000000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,foreign_used,2000,2014,72556,2200000
asia,japan,truck,mitsubishi,fuso,,automatic,diesel,foreign_used,3500,2014,72556,2300000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,locally_used,3500,2014,72556,2600000
asia,japan,truck,mitsubishi,fuso,,manual,petrol,locally_used,2000,2014,72556,2700000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,locally_used,6500,2015,160000,3950000
asia,japan,truck,mitsubishi,fuso,,manual,diesel,locally_used,4000,2016,169235,6500000
asia,japan,truck,isuzu,fvz,,manual,diesel,locally_used,8000,2000,217669,1200000
asia,japan,truck,isuzu,fvz,,manual,diesel,locally_used,8000,2016,130000,5300000
asia,japan,truck,isuzu,fvz,,manual,diesel,locally_used,8000,2016,51826,5300000
asia,japan,wagon,toyota,gaia,,automatic,petrol,locally_used,2000,2002,131127,600000
asia,japan,wagon,toyota,gaia,,automatic,petrol,locally_used,2400,2002,175000,600000
asia,japan,wagon,toyota,gaia,,manual,petrol,locally_used,2000,2003,168000,500000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,locally_used,2000,2012,127000,1295000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2013,58000,1370000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,11000,1450000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,11221,1400000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,35000,1300000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,locally_used,1800,2014,62189,1290000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,67000,1410000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,67000,1370000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,75000,1350000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,75000,1180000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,83000,1250000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,90000,1470000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,90000,1090000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,96242,1320000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,99000,1370000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,112000,1380000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,112000,1290000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,122000,1250000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,locally_used,1800,2014,72556,1300000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2015,45000,1370000
asia,japan,saloon,mitsubishi,galant,ralliart,automatic,petrol,locally_used,2000,2012,84000,1180000
asia,japan,saloon,mitsubishi,galant,sport,automatic,petrol,foreign_used,2000,2013,131000,2800000
asia,japan,saloon,mitsubishi,galant,sport,automatic,petrol,foreign_used,1800,2014,154771,1380000
asia,japan,saloon,mitsubishi,galant,sport,automatic,hybrid,foreign_used,2000,2014,72556,1490000
asia,japan,saloon,mitsubishi,galant,,manual,petrol,locally_used,1500,2000,217669,330000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1500,2003,202000,350000
asia,japan,saloon,mitsubishi,galant,,manual,petrol,locally_used,2000,2004,112000,460000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,2000,2004,112000,460000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2010,120000,830000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2010,114017,860000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2013,58000,1370000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,2000,2013,131000,2800000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2013,82921,1250000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,11000,1450000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2014,30000,1350000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2014,37000,1400000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2014,39000,1350000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2014,67000,1400000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,67000,1410000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,67000,1400000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2014,86000,1350000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,86000,1350000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,90000,1470000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,99000,1370000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,112000,1380000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,112000,1290000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2014,148000,1149000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2014,154771,1380000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2014,72556,1320000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2015,62191,1370000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,1998,235921,350000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,1999,200000,380000
asia,japan,saloon,mitsubishi,galant,,manual,petrol,locally_used,2000,2007,198765,429999
asia,japan,saloon,mitsubishi,galant,,manual,petrol,locally_used,2400,2001,174000,429999
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,1998,166186,295000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,2000,2014,127000,1390000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2014,121000,1295000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2010,117000,900000
asia,japan,saloon,mitsubishi,galant,sports,automatic,petrol,locally_used,2000,2012,112100,850000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,100000,1330000
asia,japan,saloon,mitsubishi,galant,sports,automatic,petrol,foreign_used,2000,2013,96322,1250000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2015,91000,1380000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2013,90000,1300000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2013,88000,1250000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,85000,1100000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,2000,2014,83000,1780000
